tree,K,distribution,iteration,size,insert,lookup,remove
32uVEBL,32,normal,5,32,600,88.43,371.875
32uVEBL,32,normal,5,64,607.812,96.44,439.062
32uVEBL,32,normal,5,128,503.906,86.4,360.156
32uVEBL,32,normal,5,256,419.141,84.58,294.922
32uVEBL,32,normal,5,512,339.062,81.31,239.453
32uVEBL,32,normal,5,1024,301.367,81.91,196.094
32uVEBL,32,normal,5,2048,297.607,80.75,224.414
32uVEBL,32,normal,5,4096,364.893,75.63,315.308
32uVEBL,32,normal,5,8192,475.049,77.67,522.302
32uVEBL,32,normal,5,16384,583.612,92.52,683.154
32uVEBL,32,normal,5,32768,559.531,142.51,700.403
32uVEBL,32,normal,5,65536,469.864,104.99,587.827
32uVEBL,32,normal,5,131072,410.395,115.17,491.249
32uVEBL,32,normal,5,262144,394.195,132.92,454.041
32uVEBL,32,normal,5,524288,415.617,141.08,467.588
32uVEBL,32,normal,5,1048576,467.94,163.29,548.572
32uVEBL,32,normal,5,2097152,553.303,205.46,698.723
32uVEBL,32,normal,5,4194304,619.448,217.47,830.082
32uVEBL,32,normal,5,8388608,642.258,252.08,869.151
32uVEBL,32,normal,6,32,740.625,82.87,462.5
32uVEBL,32,normal,6,64,626.562,84.96,453.125
32uVEBL,32,normal,6,128,553.125,83.2,399.219
32uVEBL,32,normal,6,256,419.922,82.72,305.469
32uVEBL,32,normal,6,512,498.633,83.84,238.477
32uVEBL,32,normal,6,1024,326.855,84.91,238.477
32uVEBL,32,normal,6,2048,325.488,91.37,266.504
32uVEBL,32,normal,6,4096,414.038,92.63,383.521
32uVEBL,32,normal,6,8192,558.984,84.82,640.71
32uVEBL,32,normal,6,16384,567.725,79.96,760.236
32uVEBL,32,normal,6,32768,541.342,92.16,738.348
32uVEBL,32,normal,6,65536,458.353,98.5,565.228
32uVEBL,32,normal,6,131072,402.497,113.34,490.639
32uVEBL,32,normal,6,262144,384.631,126.35,464.423
32uVEBL,32,normal,6,524288,418.87,144.38,463.42
32uVEBL,32,normal,6,1048576,469.399,163.88,541.078
32uVEBL,32,normal,6,2097152,552.167,186.33,699.626
32uVEBL,32,normal,6,4194304,617.217,210.45,835.015
32uVEBL,32,normal,6,8388608,641.094,250.39,871.042
32uVEBL,32,normal,7,32,731.25,95.89,418.75
32uVEBL,32,normal,7,64,721.875,102.85,443.75
32uVEBL,32,normal,7,128,501.562,84.37,368.75
32uVEBL,32,normal,7,256,412.5,85.99,298.828
32uVEBL,32,normal,7,512,379.688,82.03,265.039
32uVEBL,32,normal,7,1024,302.148,81.02,218.555
32uVEBL,32,normal,7,2048,300.732,81.76,225.195
32uVEBL,32,normal,7,4096,364.478,76.48,311.328
32uVEBL,32,normal,7,8192,467.7,75.79,513.599
32uVEBL,32,normal,7,16384,606.122,92.07,676.52
32uVEBL,32,normal,7,32768,541.071,119.31,692.95
32uVEBL,32,normal,7,65536,470.854,100.75,579.123
32uVEBL,32,normal,7,131072,399.721,112.96,498.907
32uVEBL,32,normal,7,262144,391.626,130.39,455.621
32uVEBL,32,normal,7,524288,420.127,153.14,466.842
32uVEBL,32,normal,7,1048576,468.588,164.82,551.429
32uVEBL,32,normal,7,2097152,552.261,203.03,694.424
32uVEBL,32,normal,7,4194304,617.652,217.47,832.11
32uVEBL,32,normal,7,8388608,641.527,253.1,871.606
32uVEBL,32,normal,8,32,621.875,90.21,362.5
32uVEBL,32,normal,8,64,625,109.11,467.188
32uVEBL,32,normal,8,128,552.344,84.35,411.719
32uVEBL,32,normal,8,256,441.797,84.07,307.031
32uVEBL,32,normal,8,512,331.25,82.11,238.477
32uVEBL,32,normal,8,1024,316.016,89.19,214.551
32uVEBL,32,normal,8,2048,341.26,84.58,282.129
32uVEBL,32,normal,8,4096,421.753,85.27,393.726
32uVEBL,32,normal,8,8192,475.012,77.41,631.042
32uVEBL,32,normal,8,16384,531.171,79.44,775.69
32uVEBL,32,normal,8,32768,549.982,88.58,748.779
32uVEBL,32,normal,8,65536,476.06,100.71,584.37
32uVEBL,32,normal,8,131072,404.301,113.61,486.874
32uVEBL,32,normal,8,262144,385.397,125.75,453.085
32uVEBL,32,normal,8,524288,418.276,148.59,465.475
32uVEBL,32,normal,8,1048576,469.307,164.09,547.427
32uVEBL,32,normal,8,2097152,553.352,185.92,692.923
32uVEBL,32,normal,8,4194304,617.544,224.74,829.937
32uVEBL,32,normal,8,8388608,642.509,251.09,869.288
32uVEBL,32,normal,9,32,668.75,84.34,425
32uVEBL,32,normal,9,64,668.75,90.6,423.438
32uVEBL,32,normal,9,128,538.281,86.29,368.75
32uVEBL,32,normal,9,256,402.344,84.28,354.297
32uVEBL,32,normal,9,512,332.031,81.97,238.281
32uVEBL,32,normal,9,1024,319.336,79.45,213.867
32uVEBL,32,normal,9,2048,304.15,78.96,248.389
32uVEBL,32,normal,9,4096,366.162,90.87,403.638
32uVEBL,32,normal,9,8192,495.569,80.43,538.513
32uVEBL,32,normal,9,16384,560.742,84.25,729.474
32uVEBL,32,normal,9,32768,558.505,92.21,735.446
32uVEBL,32,normal,9,65536,468.953,106.69,572.198
32uVEBL,32,normal,9,131072,417.256,115.27,503.125
32uVEBL,32,normal,9,262144,386.48,128.93,456.725
32uVEBL,32,normal,9,524288,411.58,141.31,469.795
32uVEBL,32,normal,9,1048576,467.84,174.59,562.176
32uVEBL,32,normal,9,2097152,553.457,183.93,700.435
32uVEBL,32,normal,9,4194304,617.605,206.6,830.142
32uVEBL,32,normal,9,8388608,640.74,249,865.942
32uVEBL,32,incProb,0,32,431.25,97.93,178.125
32uVEBL,32,incProb,0,64,370.312,102.22,251.562
32uVEBL,32,incProb,0,128,521.875,100.31,364.844
32uVEBL,32,incProb,0,256,521.875,100.77,357.031
32uVEBL,32,incProb,0,512,472.656,95.47,356.836
32uVEBL,32,incProb,0,1024,378.906,91.45,262.988
32uVEBL,32,incProb,0,2048,294.434,88.59,218.799
32uVEBL,32,incProb,0,4096,279.956,83.97,212.598
32uVEBL,32,incProb,0,8192,280.566,85.56,248.022
32uVEBL,32,incProb,0,16384,327.417,90.92,428.21
32uVEBL,32,incProb,0,32768,480.438,112.8,581.387
32uVEBL,32,incProb,0,65536,565.074,161.07,739.705
32uVEBL,32,incProb,0,131072,614.98,222.3,779.637
32uVEBL,32,incProb,0,262144,545.842,274.7,686.521
32uVEBL,32,incProb,0,524288,470.671,325.4,618.614
32uVEBL,32,incProb,0,1048576,467.862,422.81,589.686
32uVEBL,32,incProb,0,2097152,514.567,428.16,628.897
32uVEBL,32,incProb,0,4194304,588.134,483.15,708.614
32uVEBL,32,incProb,0,8388608,672.14,542.13,850.515
32uVEBL,32,incProb,1,32,487.5,109.68,256.25
32uVEBL,32,incProb,1,64,423.438,110.86,284.375
32uVEBL,32,incProb,1,128,475,103.86,313.281
32uVEBL,32,incProb,1,256,558.984,103.63,408.594
32uVEBL,32,incProb,1,512,517.773,112.69,380.078
32uVEBL,32,incProb,1,1024,434.082,100.85,334.18
32uVEBL,32,incProb,1,2048,352.93,99.23,221.973
32uVEBL,32,incProb,1,4096,288.892,92.98,212.354
32uVEBL,32,incProb,1,8192,274.036,88.3,242.969
32uVEBL,32,incProb,1,16384,345.984,94.11,361.005
32uVEBL,32,incProb,1,32768,464.597,112.53,563.672
32uVEBL,32,incProb,1,65536,564.688,154.9,748.483
32uVEBL,32,incProb,1,131072,614.94,220.2,780.554
32uVEBL,32,incProb,1,262144,547.626,359.25,676.859
32uVEBL,32,incProb,1,524288,484.962,301.32,586.726
32uVEBL,32,incProb,1,1048576,470.165,377.24,585.402
32uVEBL,32,incProb,1,2097152,515.462,427.96,621.385
32uVEBL,32,incProb,1,4194304,588.594,478.17,711.789
32uVEBL,32,incProb,1,8388608,675.753,538.86,850.132
32uVEBL,32,incProb,2,32,571.875,111.05,321.875
32uVEBL,32,incProb,2,64,753.125,104.71,365.625
32uVEBL,32,incProb,2,128,572.656,105.54,398.438
32uVEBL,32,incProb,2,256,534.766,103.24,342.969
32uVEBL,32,incProb,2,512,450.195,96.16,326.172
32uVEBL,32,incProb,2,1024,376.465,92.08,255.371
32uVEBL,32,incProb,2,2048,297.217,86.7,203.955
32uVEBL,32,incProb,2,4096,272.314,85.22,230.591
32uVEBL,32,incProb,2,8192,256.067,85.64,222.925
32uVEBL,32,incProb,2,16384,333.057,92.11,431.25
32uVEBL,32,incProb,2,32768,491.135,136.06,604.453
32uVEBL,32,incProb,2,65536,565.013,169.71,733.875
32uVEBL,32,incProb,2,131072,602.047,223.37,803.778
32uVEBL,32,incProb,2,262144,540.332,270.17,672.24
32uVEBL,32,incProb,2,524288,469.038,307.53,584.921
32uVEBL,32,incProb,2,1048576,469.452,374.24,596.94
32uVEBL,32,incProb,2,2097152,516.536,428.79,624.822
32uVEBL,32,incProb,2,4194304,592.992,487.17,715.401
32uVEBL,32,incProb,2,8388608,676.542,554.07,857.045
32uVEBL,32,incProb,3,32,493.75,104.11,250
32uVEBL,32,incProb,3,64,359.375,101.94,217.188
32uVEBL,32,incProb,3,128,421.875,98.86,258.594
32uVEBL,32,incProb,3,256,530.078,109.52,383.203
32uVEBL,32,incProb,3,512,458.398,94.35,368.75
32uVEBL,32,incProb,3,1024,379.688,91.23,271.875
32uVEBL,32,incProb,3,2048,294.58,91.95,204.639
32uVEBL,32,incProb,3,4096,264.282,85.39,181.47
32uVEBL,32,incProb,3,8192,266.565,85.63,246.399
32uVEBL,32,incProb,3,16384,351.587,93.2,382.513
32uVEBL,32,incProb,3,32768,464.499,113.44,559.439
32uVEBL,32,incProb,3,65536,582.515,164.04,747.29
32uVEBL,32,incProb,3,131072,612.536,248.49,787.309
32uVEBL,32,incProb,3,262144,545.124,280.45,688.566
32uVEBL,32,incProb,3,524288,474.891,306.42,585.161
32uVEBL,32,incProb,3,1048576,472.187,366.97,587.071
32uVEBL,32,incProb,3,2097152,516.104,434.14,619.97
32uVEBL,32,incProb,3,4194304,587.352,480.81,710.789
32uVEBL,32,incProb,3,8388608,672.261,533.69,851.085
32uVEBL,32,incProb,4,32,475,97.15,218.75
32uVEBL,32,incProb,4,64,393.75,110.09,262.5
32uVEBL,32,incProb,4,128,485.156,102.11,345.312
32uVEBL,32,incProb,4,256,528.906,99.28,387.109
32uVEBL,32,incProb,4,512,459.18,94.21,317.188
32uVEBL,32,incProb,4,1024,374.414,89.84,244.824
32uVEBL,32,incProb,4,2048,294.238,89.42,196.289
32uVEBL,32,incProb,4,4096,266.333,83.56,192.261
32uVEBL,32,incProb,4,8192,257.959,85.98,300.928
32uVEBL,32,incProb,4,16384,338.428,91.53,420.471
32uVEBL,32,incProb,4,32768,435.62,157.04,604.987
32uVEBL,32,incProb,4,65536,579.749,159.87,771.548
32uVEBL,32,incProb,4,131072,602.605,221.81,787.465
32uVEBL,32,incProb,4,262144,548.881,281.64,675.618
32uVEBL,32,incProb,4,524288,471.541,305.27,592.811
32uVEBL,32,incProb,4,1048576,470.66,399.45,596.782
32uVEBL,32,incProb,4,2097152,515.207,428.69,616.745
32uVEBL,32,incProb,4,4194304,600.179,607.93,787.809
32uVEBL,32,incProb,4,8388608,688.164,531.04,849.026
32uVEBL,32,incProb,5,32,628.125,111.63,362.5
32uVEBL,32,incProb,5,64,425,101.32,289.062
32uVEBL,32,incProb,5,128,489.844,99.91,335.156
32uVEBL,32,incProb,5,256,534.766,97.5,362.891
32uVEBL,32,incProb,5,512,472.461,96.44,324.414
32uVEBL,32,incProb,5,1024,474.707,91.6,271.094
32uVEBL,32,incProb,5,2048,312.109,97.42,250
32uVEBL,32,incProb,5,4096,283.105,89.67,236.279
32uVEBL,32,incProb,5,8192,278.174,89.65,243.005
32uVEBL,32,incProb,5,16384,368.121,94.18,361.536
32uVEBL,32,incProb,5,32768,465.015,109.53,570.715
32uVEBL,32,incProb,5,65536,567.29,157.87,784.052
32uVEBL,32,incProb,5,131072,620.007,222.48,783.163
32uVEBL,32,incProb,5,262144,536.833,272.3,671.762
32uVEBL,32,incProb,5,524288,479.172,343.16,613.576
32uVEBL,32,incProb,5,1048576,474.223,359.08,587.384
32uVEBL,32,incProb,5,2097152,521.025,436.02,622.029
32uVEBL,32,incProb,5,4194304,593.931,486.92,710.777
32uVEBL,32,incProb,5,8388608,674.827,519.53,849.661
32uVEBL,32,incProb,6,32,515.625,110.62,293.75
32uVEBL,32,incProb,6,64,445.312,103.64,284.375
32uVEBL,32,incProb,6,128,454.688,110.62,335.156
32uVEBL,32,incProb,6,256,520.703,100.21,362.5
32uVEBL,32,incProb,6,512,471.094,92.52,326.562
32uVEBL,32,incProb,6,1024,354.492,90.85,255.957
32uVEBL,32,incProb,6,2048,280.762,88.66,201.318
32uVEBL,32,incProb,6,4096,264.893,84.81,184.229
32uVEBL,32,incProb,6,8192,256.299,86.47,282.837
32uVEBL,32,incProb,6,16384,345.935,93.65,388.953
32uVEBL,32,incProb,6,32768,460.312,111.06,579.068
32uVEBL,32,incProb,6,65536,588.277,173.7,761.47
32uVEBL,32,incProb,6,131072,636.856,277.11,811.082
32uVEBL,32,incProb,6,262144,542.749,269.05,678.838
32uVEBL,32,incProb,6,524288,478.412,339.15,610.975
32uVEBL,32,incProb,6,1048576,473.069,376.54,585.067
32uVEBL,32,incProb,6,2097152,515.793,409.21,619.132
32uVEBL,32,incProb,6,4194304,592.316,483.74,713.98
32uVEBL,32,incProb,6,8388608,675.243,530.78,850.916
32uVEBL,32,incProb,7,32,490.625,97.54,231.25
32uVEBL,32,incProb,7,64,492.188,129.26,339.062
32uVEBL,32,incProb,7,128,492.188,96.94,346.875
32uVEBL,32,incProb,7,256,526.953,95.95,347.656
32uVEBL,32,incProb,7,512,464.258,89.31,308.789
32uVEBL,32,incProb,7,1024,359.082,89.08,249.805
32uVEBL,32,incProb,7,2048,277.002,85.19,183.057
32uVEBL,32,incProb,7,4096,260.986,82.27,180.322
32uVEBL,32,incProb,7,8192,261.511,85.94,239.087
32uVEBL,32,incProb,7,16384,361.395,94.12,363.757
32uVEBL,32,incProb,7,32768,467.303,108.99,578.308
32uVEBL,32,incProb,7,65536,560.959,163.3,736.937
32uVEBL,32,incProb,7,131072,604.134,225.45,788.203
32uVEBL,32,incProb,7,262144,540.01,268.83,676.482
32uVEBL,32,incProb,7,524288,467.239,314.13,587.643
32uVEBL,32,incProb,7,1048576,471.128,383.71,590.94
32uVEBL,32,incProb,7,2097152,518.446,443.21,624.098
32uVEBL,32,incProb,7,4194304,594.117,486.42,714.854
32uVEBL,32,incProb,7,8388608,671.622,534.27,851.67
32uVEBL,32,incProb,8,32,487.5,106.91,268.75
32uVEBL,32,incProb,8,64,395.312,101.86,259.375
32uVEBL,32,incProb,8,128,493.75,100.85,336.719
32uVEBL,32,incProb,8,256,497.266,99.86,386.328
32uVEBL,32,incProb,8,512,468.359,94.63,326.172
32uVEBL,32,incProb,8,1024,360.059,89.85,251.27
32uVEBL,32,incProb,8,2048,299.951,89.33,206.348
32uVEBL,32,incProb,8,4096,271.411,84.85,188.672
32uVEBL,32,incProb,8,8192,323.486,87.71,233.618
32uVEBL,32,incProb,8,16384,329.236,92.72,440.759
32uVEBL,32,incProb,8,32768,470.49,111.93,566.766
32uVEBL,32,incProb,8,65536,576.932,160.54,759.303
32uVEBL,32,incProb,8,131072,609.429,227.28,796.421
32uVEBL,32,incProb,8,262144,550.445,269.29,676.763
32uVEBL,32,incProb,8,524288,477.835,338.72,614.141
32uVEBL,32,incProb,8,1048576,473.486,374.4,592.828
32uVEBL,32,incProb,8,2097152,516.426,426.71,621.62
32uVEBL,32,incProb,8,4194304,588.647,478.96,712.075
32uVEBL,32,incProb,8,8388608,674.379,537.92,849.932
32uVEBL,32,incProb,9,32,453.125,113.94,237.5
32uVEBL,32,incProb,9,64,421.875,105.53,254.688
32uVEBL,32,incProb,9,128,493.75,107.07,346.094
32uVEBL,32,incProb,9,256,521.875,101.97,370.312
32uVEBL,32,incProb,9,512,486.914,101.77,372.656
32uVEBL,32,incProb,9,1024,534.18,111.47,314.16
32uVEBL,32,incProb,9,2048,356.201,104.22,264.551
32uVEBL,32,incProb,9,4096,326.611,107.7,238.403
32uVEBL,32,incProb,9,8192,347.156,116.2,315.1
32uVEBL,32,incProb,9,16384,397.046,99.99,392.139
32uVEBL,32,incProb,9,32768,457.559,109.02,581.458
32uVEBL,32,incProb,9,65536,576.768,162.86,754.782
32uVEBL,32,incProb,9,131072,609.156,219.88,784.19
32uVEBL,32,incProb,9,262144,539.825,266.52,678.141
32uVEBL,32,incProb,9,524288,470.607,326.01,614.534
32uVEBL,32,incProb,9,1048576,469.438,382.62,589.635
32uVEBL,32,incProb,9,2097152,517.409,433.06,616.514
32uVEBL,32,incProb,9,4194304,591.823,497.68,719.605
32uVEBL,32,incProb,9,8388608,674.819,540.65,847.15
32uVEBL,32,decProb,0,32,453.125,95.59,181.25
32uVEBL,32,decProb,0,64,535.938,109.28,242.188
32uVEBL,32,decProb,0,128,483.594,98.49,334.375
32uVEBL,32,decProb,0,256,482.422,95.62,344.141
32uVEBL,32,decProb,0,512,472.07,93.11,332.227
32uVEBL,32,decProb,0,1024,354.785,89.16,262.5
32uVEBL,32,decProb,0,2048,293.799,88.22,217.188
32uVEBL,32,decProb,0,4096,271.118,84.81,187.329
32uVEBL,32,decProb,0,8192,351.685,89.29,236.218
32uVEBL,32,decProb,0,16384,330.475,91.88,431.049
32uVEBL,32,decProb,0,32768,474.561,119.6,586.511
32uVEBL,32,decProb,0,65536,586.447,182.53,761.789
32uVEBL,32,decProb,0,131072,603.326,218.98,780.265
32uVEBL,32,decProb,0,262144,534.115,279.3,680.105
32uVEBL,32,decProb,0,524288,472.622,304.8,590.02
32uVEBL,32,decProb,0,1048576,472.176,389.26,587.554
32uVEBL,32,decProb,0,2097152,517.53,431.88,622.392
32uVEBL,32,decProb,0,4194304,592.589,482.08,718.853
32uVEBL,32,decProb,0,8388608,676.09,542.29,854.385
32uVEBL,32,decProb,1,32,481.25,96.58,243.75
32uVEBL,32,decProb,1,64,462.5,94.45,340.625
32uVEBL,32,decProb,1,128,504.688,95.31,321.875
32uVEBL,32,decProb,1,256,513.281,92.11,350
32uVEBL,32,decProb,1,512,438.281,89.63,300.977
32uVEBL,32,decProb,1,1024,368.164,85.01,258.398
32uVEBL,32,decProb,1,2048,281.738,86.47,178.857
32uVEBL,32,decProb,1,4096,254.175,80.94,173.193
32uVEBL,32,decProb,1,8192,272.546,107.21,243.213
32uVEBL,32,decProb,1,16384,340.741,92.07,420.532
32uVEBL,32,decProb,1,32768,469.556,122.15,571.265
32uVEBL,32,decProb,1,65536,581.242,167.81,745.265
32uVEBL,32,decProb,1,131072,618.769,231.26,795.382
32uVEBL,32,decProb,1,262144,541.513,273.32,673.626
32uVEBL,32,decProb,1,524288,472.284,305.1,590.59
32uVEBL,32,decProb,1,1048576,469.203,390.19,588.239
32uVEBL,32,decProb,1,2097152,518.609,436.94,629.734
32uVEBL,32,decProb,1,4194304,588.276,477.94,709.276
32uVEBL,32,decProb,1,8388608,673.87,537.58,850.992
32uVEBL,32,decProb,2,32,462.5,96.22,228.125
32uVEBL,32,decProb,2,64,351.562,108.82,215.625
32uVEBL,32,decProb,2,128,463.281,102.36,303.906
32uVEBL,32,decProb,2,256,525.781,99.35,406.641
32uVEBL,32,decProb,2,512,462.109,92.73,340.625
32uVEBL,32,decProb,2,1024,383.398,91.63,267.871
32uVEBL,32,decProb,2,2048,297.705,88.1,207.861
32uVEBL,32,decProb,2,4096,268.677,85.72,181.738
32uVEBL,32,decProb,2,8192,260.168,86.38,303.113
32uVEBL,32,decProb,2,16384,334.521,92.48,381.317
32uVEBL,32,decProb,2,32768,452.512,108.5,574.475
32uVEBL,32,decProb,2,65536,580.93,163.5,766.164
32uVEBL,32,decProb,2,131072,600.168,238.26,789.246
32uVEBL,32,decProb,2,262144,546.133,271.33,676.635
32uVEBL,32,decProb,2,524288,474.476,328.53,625.814
32uVEBL,32,decProb,2,1048576,471.657,400.95,585.94
32uVEBL,32,decProb,2,2097152,515.693,428.51,622.679
32uVEBL,32,decProb,2,4194304,588.263,477.38,708.901
32uVEBL,32,decProb,2,8388608,672.351,534.99,848.507
32uVEBL,32,decProb,3,32,525,101.09,253.125
32uVEBL,32,decProb,3,64,429.688,106.61,273.438
32uVEBL,32,decProb,3,128,496.875,103.23,323.438
32uVEBL,32,decProb,3,256,549.219,94.03,414.844
32uVEBL,32,decProb,3,512,461.133,90.92,320.703
32uVEBL,32,decProb,3,1024,362.988,89.26,252.246
32uVEBL,32,decProb,3,2048,318.311,87.8,192.236
32uVEBL,32,decProb,3,4096,256.104,83.64,176.074
32uVEBL,32,decProb,3,8192,253.149,87.25,225.879
32uVEBL,32,decProb,3,16384,348.792,110.9,384.29
32uVEBL,32,decProb,3,32768,462.408,109.3,567.145
32uVEBL,32,decProb,3,65536,572.566,157.74,764.795
32uVEBL,32,decProb,3,131072,612.025,225.13,799.21
32uVEBL,32,decProb,3,262144,545.158,270.67,685.752
32uVEBL,32,decProb,3,524288,474.179,331,616.693
32uVEBL,32,decProb,3,1048576,470.047,374.21,588.891
32uVEBL,32,decProb,3,2097152,515.187,422.25,621.468
32uVEBL,32,decProb,3,4194304,587.458,488.58,712.449
32uVEBL,32,decProb,3,8388608,676.741,538.75,850.266
32uVEBL,32,decProb,4,32,506.25,105.75,253.125
32uVEBL,32,decProb,4,64,695.312,103.8,295.312
32uVEBL,32,decProb,4,128,460.938,99.45,306.25
32uVEBL,32,decProb,4,256,534.375,98.05,428.125
32uVEBL,32,decProb,4,512,475.195,92.48,327.539
32uVEBL,32,decProb,4,1024,385.742,101.33,262.402
32uVEBL,32,decProb,4,2048,296.533,88.27,203.711
32uVEBL,32,decProb,4,4096,268.726,85.19,182.031
32uVEBL,32,decProb,4,8192,257.422,85.88,229.993
32uVEBL,32,decProb,4,16384,387.14,98.9,370.215
32uVEBL,32,decProb,4,32768,459.653,110.89,574.747
32uVEBL,32,decProb,4,65536,578.391,158.83,754.298
32uVEBL,32,decProb,4,131072,610.083,221.5,789.115
32uVEBL,32,decProb,4,262144,543.867,268.26,713.084
32uVEBL,32,decProb,4,524288,473.462,318.25,616.681
32uVEBL,32,decProb,4,1048576,471.833,382.98,592.552
32uVEBL,32,decProb,4,2097152,514.538,423.52,619.42
32uVEBL,32,decProb,4,4194304,589.585,479.73,710.516
32uVEBL,32,decProb,4,8388608,672.375,547.86,851.769
32uVEBL,32,decProb,5,32,515.625,97.35,275
32uVEBL,32,decProb,5,64,482.812,94.13,307.812
32uVEBL,32,decProb,5,128,560.938,98.93,382.812
32uVEBL,32,decProb,5,256,530.469,99.69,356.25
32uVEBL,32,decProb,5,512,483.789,96.45,333.594
32uVEBL,32,decProb,5,1024,389.941,90.53,268.848
32uVEBL,32,decProb,5,2048,311.133,90,211.426
32uVEBL,32,decProb,5,4096,268.53,85.43,191.748
32uVEBL,32,decProb,5,8192,299.768,87.05,235.095
32uVEBL,32,decProb,5,16384,330.743,91.97,423.511
32uVEBL,32,decProb,5,32768,462.601,111.23,553.253
32uVEBL,32,decProb,5,65536,570.541,159.07,744.539
32uVEBL,32,decProb,5,131072,611.905,224.85,781.95
32uVEBL,32,decProb,5,262144,541.126,331.32,680.37
32uVEBL,32,decProb,5,524288,472.81,326.38,612.104
32uVEBL,32,decProb,5,1048576,470.381,388.17,597.621
32uVEBL,32,decProb,5,2097152,516.564,421.33,620.208
32uVEBL,32,decProb,5,4194304,591.029,487.34,710.452
32uVEBL,32,decProb,5,8388608,675.892,539.43,853.891
32uVEBL,32,decProb,6,32,525,100.69,275
32uVEBL,32,decProb,6,64,656.25,96.27,271.875
32uVEBL,32,decProb,6,128,475.781,94.34,316.406
32uVEBL,32,decProb,6,256,519.531,98.21,349.219
32uVEBL,32,decProb,6,512,471.094,93.46,324.805
32uVEBL,32,decProb,6,1024,377.148,88.95,298.145
32uVEBL,32,decProb,6,2048,283.105,89.31,192.139
32uVEBL,32,decProb,6,4096,265.43,85.75,183.838
32uVEBL,32,decProb,6,8192,252.82,85.68,225.305
32uVEBL,32,decProb,6,16384,361.212,115.27,376.013
32uVEBL,32,decProb,6,32768,474.841,109.75,580.304
32uVEBL,32,decProb,6,65536,581.453,173.25,770.265
32uVEBL,32,decProb,6,131072,606.873,218.79,790.047
32uVEBL,32,decProb,6,262144,544.064,266.31,672.867
32uVEBL,32,decProb,6,524288,477.409,386.07,693.632
32uVEBL,32,decProb,6,1048576,473.401,380.48,592.223
32uVEBL,32,decProb,6,2097152,518.143,440.08,625.738
32uVEBL,32,decProb,6,4194304,592.029,479.78,714.652
32uVEBL,32,decProb,6,8388608,674.947,547.68,852.843
32uVEBL,32,decProb,7,32,503.125,107.79,259.375
32uVEBL,32,decProb,7,64,404.688,98.9,243.75
32uVEBL,32,decProb,7,128,493.75,102.11,311.719
32uVEBL,32,decProb,7,256,515.625,101,347.266
32uVEBL,32,decProb,7,512,479.883,95.2,384.375
32uVEBL,32,decProb,7,1024,383.984,91.14,269.336
32uVEBL,32,decProb,7,2048,333.057,89.19,225.977
32uVEBL,32,decProb,7,4096,277.344,88.84,212.158
32uVEBL,32,decProb,7,8192,283.496,95.11,266.248
32uVEBL,32,decProb,7,16384,375.208,95.04,372.015
32uVEBL,32,decProb,7,32768,459.903,109.61,575.51
32uVEBL,32,decProb,7,65536,577.844,158.64,752.159
32uVEBL,32,decProb,7,131072,610.221,219.5,792.475
32uVEBL,32,decProb,7,262144,538.607,271.51,675.833
32uVEBL,32,decProb,7,524288,468.917,305.4,599.185
32uVEBL,32,decProb,7,1048576,470.473,376.88,591.812
32uVEBL,32,decProb,7,2097152,518.009,435.2,625.701
32uVEBL,32,decProb,7,4194304,588.838,467.75,713.766
32uVEBL,32,decProb,7,8388608,672.52,536.5,850.679
32uVEBL,32,decProb,8,32,431.25,97.22,175
32uVEBL,32,decProb,8,64,423.438,124.52,245.312
32uVEBL,32,decProb,8,128,475.781,104.55,325.781
32uVEBL,32,decProb,8,256,515.234,96.81,339.062
32uVEBL,32,decProb,8,512,473.047,91.57,330.273
32uVEBL,32,decProb,8,1024,375.293,92.02,257.812
32uVEBL,32,decProb,8,2048,304.98,88.8,213.281
32uVEBL,32,decProb,8,4096,270.508,85.2,182.91
32uVEBL,32,decProb,8,8192,258.972,85.4,231.238
32uVEBL,32,decProb,8,16384,345.728,93.26,354.211
32uVEBL,32,decProb,8,32768,461.792,109.5,593.253
32uVEBL,32,decProb,8,65536,611.655,171.35,745.386
32uVEBL,32,decProb,8,131072,609.505,263.21,780.935
32uVEBL,32,decProb,8,262144,542.064,263.97,674.079
32uVEBL,32,decProb,8,524288,474.304,334.43,614.5
32uVEBL,32,decProb,8,1048576,473.617,374.44,584.085
32uVEBL,32,decProb,8,2097152,515.951,429.12,626.609
32uVEBL,32,decProb,8,4194304,588.84,486.3,713.042
32uVEBL,32,decProb,8,8388608,673.227,536.94,848.844
32uVEBL,32,decProb,9,32,503.125,97.62,290.625
32uVEBL,32,decProb,9,64,410.938,105.08,329.688
32uVEBL,32,decProb,9,128,500,95.97,350.781
32uVEBL,32,decProb,9,256,542.969,96.04,376.172
32uVEBL,32,decProb,9,512,462.5,94.33,318.164
32uVEBL,32,decProb,9,1024,355.371,88.72,262.109
32uVEBL,32,decProb,9,2048,292.969,89.34,200.049
32uVEBL,32,decProb,9,4096,267.578,83.84,179.956
32uVEBL,32,decProb,9,8192,253.723,85.98,321.79
32uVEBL,32,decProb,9,16384,343.451,96.66,391.992
32uVEBL,32,decProb,9,32768,440.582,135.21,610.916
