tree,K,distribution,threads,iteration,size,insert,lookup,remove
uVEB32LFG,32,decProb,7,2,64,1082.81,60.74,235.938
uVEB32LFG,32,decProb,7,2,128,89.0625,31.49,229.688
uVEB32LFG,32,decProb,7,2,256,56.6406,28.65,219.141
uVEB32LFG,32,decProb,7,2,512,44.9219,27.24,205.664
uVEB32LFG,32,decProb,7,2,1024,47.9492,24.09,204.688
uVEB32LFG,32,decProb,7,2,2048,38.2324,23.47,211.719
uVEB32LFG,32,decProb,7,2,4096,30.5664,20.88,210.913
uVEB32LFG,32,decProb,7,2,8192,26.0376,19.54,213.44
uVEB32LFG,32,decProb,7,2,16384,23.2849,18.22,203.668
uVEB32LFG,32,decProb,7,2,32768,22.8668,18,215.002
uVEB32LFG,32,decProb,7,2,65536,23.465,17.47,248.097
uVEB32LFG,32,decProb,7,2,131072,30.6526,19.68,295.647
uVEB32LFG,32,decProb,7,2,262144,32.2639,23.11,354.049
uVEB32LFG,32,decProb,7,2,524288,42.0481,30.99,424.543
uVEB32LFG,32,decProb,7,2,1048576,52.4612,41.71,473.648
uVEB32LFG,32,decProb,7,2,2097152,83.7421,50.23,461.827
uVEB32LFG,32,decProb,7,3,32,2800,38.89,243.75
uVEB32LFG,32,decProb,7,3,64,851.562,52.34,256.25
uVEB32LFG,32,decProb,7,3,128,90.625,28.02,235.938
uVEB32LFG,32,decProb,7,3,256,58.2031,26.34,198.828
uVEB32LFG,32,decProb,7,3,512,97.2656,26.02,213.281
uVEB32LFG,32,decProb,7,3,1024,38.3789,24.83,185.156
uVEB32LFG,32,decProb,7,3,2048,115.479,23.08,205.811
uVEB32LFG,32,decProb,7,3,4096,53.5645,20.92,189.478
uVEB32LFG,32,decProb,7,3,8192,111.853,20.69,188.55
uVEB32LFG,32,decProb,7,3,16384,61.4136,19.96,206.799
uVEB32LFG,32,decProb,7,3,32768,23.88,17.6,215.802
uVEB32LFG,32,decProb,7,3,65536,26.9363,18.14,272.504
uVEB32LFG,32,decProb,7,3,131072,31.9405,19.49,301.236
uVEB32LFG,32,decProb,7,3,262144,37.7327,24.25,348.643
uVEB32LFG,32,decProb,7,3,524288,44.7796,32.2,411.35
uVEB32LFG,32,decProb,7,3,1048576,52.1892,39.3,479.249
uVEB32LFG,32,decProb,7,3,2097152,83.2097,52.23,455.234
uVEB32LFG,32,decProb,7,4,32,2940.62,49.48,287.5
uVEB32LFG,32,decProb,7,4,64,2517.19,40.5,293.75
uVEB32LFG,32,decProb,7,4,128,103.125,30.51,225
uVEB32LFG,32,decProb,7,4,256,57.4219,27.01,216.406
uVEB32LFG,32,decProb,7,4,512,55.4688,26.01,216.016
uVEB32LFG,32,decProb,7,4,1024,48.4375,24.49,203.613
uVEB32LFG,32,decProb,7,4,2048,36.4746,22.92,201.367
uVEB32LFG,32,decProb,7,4,4096,28.7109,21.66,204.224
uVEB32LFG,32,decProb,7,4,8192,25.4395,19.49,205.872
uVEB32LFG,32,decProb,7,4,16384,23.3154,18.77,191.01
uVEB32LFG,32,decProb,7,4,32768,24.2737,24.05,219.446
uVEB32LFG,32,decProb,7,4,65536,23.6633,18.03,258.13
uVEB32LFG,32,decProb,7,4,131072,25.1335,18.85,294.867
uVEB32LFG,32,decProb,7,4,262144,32.571,23.44,368.096
uVEB32LFG,32,decProb,7,4,524288,40.8159,31.24,396.389
uVEB32LFG,32,decProb,7,4,1048576,55.2799,41.44,443.585
uVEB32LFG,32,decProb,7,4,2097152,87.5364,51.61,458.653
uVEB32LFG,32,decProb,7,5,32,2859.38,43.03,284.375
uVEB32LFG,32,decProb,7,5,64,787.5,59.7,240.625
uVEB32LFG,32,decProb,7,5,128,86.7188,34.76,212.5
uVEB32LFG,32,decProb,7,5,256,90.2344,28.4,210.547
uVEB32LFG,32,decProb,7,5,512,65.8203,26.42,207.227
uVEB32LFG,32,decProb,7,5,1024,46.1914,24.32,210.254
uVEB32LFG,32,decProb,7,5,2048,38.0371,22.25,209.668
uVEB32LFG,32,decProb,7,5,4096,62.1094,21.19,181.372
uVEB32LFG,32,decProb,7,5,8192,64.7949,19.32,209.668
uVEB32LFG,32,decProb,7,5,16384,46.0876,18.85,181.671
uVEB32LFG,32,decProb,7,5,32768,24.1211,18.07,221.106
uVEB32LFG,32,decProb,7,5,65536,26.1932,18.21,215.698
uVEB32LFG,32,decProb,7,5,131072,30.9685,19.24,295.647
uVEB32LFG,32,decProb,7,5,262144,34.5161,23.72,323.945
uVEB32LFG,32,decProb,7,5,524288,42.8009,30.96,373.759
uVEB32LFG,32,decProb,7,5,1048576,53.1749,40.56,478.378
uVEB32LFG,32,decProb,7,5,2097152,88.0404,50.58,450.946
uVEB32LFG,32,decProb,7,6,32,2850,36.26,256.25
uVEB32LFG,32,decProb,7,6,64,3459.38,52.08,245.312
uVEB32LFG,32,decProb,7,6,128,85.1562,28.68,219.531
uVEB32LFG,32,decProb,7,6,256,53.9062,26.61,202.344
uVEB32LFG,32,decProb,7,6,512,43.3594,29.35,208.398
uVEB32LFG,32,decProb,7,6,1024,48.9258,26.57,203.223
uVEB32LFG,32,decProb,7,6,2048,43.1152,21.97,174.951
uVEB32LFG,32,decProb,7,6,4096,29.0283,20.97,177.222
uVEB32LFG,32,decProb,7,6,8192,65.0146,19.99,178.479
uVEB32LFG,32,decProb,7,6,16384,48.6084,18.49,206.366
uVEB32LFG,32,decProb,7,6,32768,24.2737,17.57,216.092
uVEB32LFG,32,decProb,7,6,65536,25.9567,18.02,253.235
uVEB32LFG,32,decProb,7,6,131072,29.6509,19.78,243.552
uVEB32LFG,32,decProb,7,6,262144,35.1429,23.8,360.657
uVEB32LFG,32,decProb,7,6,524288,41.6559,31.68,392.244
uVEB32LFG,32,decProb,7,6,1048576,50.1856,41.32,474.121
uVEB32LFG,32,decProb,7,6,2097152,83.1095,50.91,460.218
uVEB32LFG,32,decProb,7,7,32,3159.38,47.97,284.375
uVEB32LFG,32,decProb,7,7,64,3789.06,49.03,281.25
uVEB32LFG,32,decProb,7,7,128,88.2812,35.31,210.156
uVEB32LFG,32,decProb,7,7,256,58.5938,30.64,201.562
uVEB32LFG,32,decProb,7,7,512,66.9922,26.2,204.492
uVEB32LFG,32,decProb,7,7,1024,43.6523,23.79,191.992
uVEB32LFG,32,decProb,7,7,2048,43.5059,22.96,211.328
uVEB32LFG,32,decProb,7,7,4096,45.9717,21.53,205.103
uVEB32LFG,32,decProb,7,7,8192,51.3916,19.97,200.122
uVEB32LFG,32,decProb,7,7,16384,44.1956,19.3,182.977
uVEB32LFG,32,decProb,7,7,32768,23.8861,17.74,213.034
uVEB32LFG,32,decProb,7,7,65536,27.9144,18.78,248.718
uVEB32LFG,32,decProb,7,7,131072,28.9452,19.63,243.21
uVEB32LFG,32,decProb,7,7,262144,35.891,23.69,362.693
uVEB32LFG,32,decProb,7,7,524288,43.2936,31.23,406.906
uVEB32LFG,32,decProb,7,7,1048576,52.465,40.32,463.517
uVEB32LFG,32,decProb,7,7,2097152,80.2622,49.46,469.373
uVEB32LFG,32,decProb,7,8,32,3043.75,48.22,271.875
uVEB32LFG,32,decProb,7,8,64,3787.5,47,246.875
uVEB32LFG,32,decProb,7,8,128,150.781,33,255.469
uVEB32LFG,32,decProb,7,8,256,95.3125,28.82,201.562
uVEB32LFG,32,decProb,7,8,512,45.8984,26.82,205.469
uVEB32LFG,32,decProb,7,8,1024,42.6758,22.97,180.176
uVEB32LFG,32,decProb,7,8,2048,34.6191,22.14,197.314
uVEB32LFG,32,decProb,7,8,4096,56.25,21.79,209.009
uVEB32LFG,32,decProb,7,8,8192,72.9004,20.49,182.91
uVEB32LFG,32,decProb,7,8,16384,33.3618,18.84,182.703
uVEB32LFG,32,decProb,7,8,32768,23.2513,17.79,226.007
uVEB32LFG,32,decProb,7,8,65536,26.6342,18.47,203.595
uVEB32LFG,32,decProb,7,8,131072,30.6473,18.93,250.774
uVEB32LFG,32,decProb,7,8,262144,36.7867,26.07,321.633
uVEB32LFG,32,decProb,7,8,524288,41.8512,30.78,422.636
uVEB32LFG,32,decProb,7,8,1048576,53.426,40.05,473.23
uVEB32LFG,32,decProb,7,8,2097152,86.0241,51.33,470.617
uVEB32LFG,32,decProb,7,9,32,2868.75,44.12,287.5
uVEB32LFG,32,decProb,7,9,64,1859.38,52.17,246.875
uVEB32LFG,32,decProb,7,9,128,103.125,30.47,217.969
uVEB32LFG,32,decProb,7,9,256,88.2812,27.05,206.641
uVEB32LFG,32,decProb,7,9,512,59.7656,26.88,205.469
uVEB32LFG,32,decProb,7,9,1024,44.7266,24.08,202.148
uVEB32LFG,32,decProb,7,9,2048,34.8633,21.89,208.105
uVEB32LFG,32,decProb,7,9,4096,35.5957,20.95,179.126
uVEB32LFG,32,decProb,7,9,8192,95.6665,19.4,209.412
uVEB32LFG,32,decProb,7,9,16384,59.0454,18.93,180.591
uVEB32LFG,32,decProb,7,9,32768,23.9075,18.13,229.166
uVEB32LFG,32,decProb,7,9,65536,27.2156,18.51,219.017
uVEB32LFG,32,decProb,7,9,131072,30.7701,19.94,281.343
uVEB32LFG,32,decProb,7,9,262144,37.6461,23.47,311.248
uVEB32LFG,32,decProb,7,9,524288,42.547,81.61,415.167
uVEB32LFG,32,decProb,7,9,1048576,52.5363,39.57,457.822
uVEB32LFG,32,decProb,7,9,2097152,101.176,55.16,464.743
uVEB32LFG,32,decProb,8,0,32,8631.25,47.32,256.25
uVEB32LFG,32,decProb,8,0,64,175,45.08,240.625
uVEB32LFG,32,decProb,8,0,128,7071.88,30.49,242.969
uVEB32LFG,32,decProb,8,0,256,58.9844,26.46,245.312
uVEB32LFG,32,decProb,8,0,512,42.1875,23.38,228.125
uVEB32LFG,32,decProb,8,0,1024,35.9375,23.03,218.555
uVEB32LFG,32,decProb,8,0,2048,39.4531,20.63,227.637
uVEB32LFG,32,decProb,8,0,4096,27.3438,20.09,226.367
uVEB32LFG,32,decProb,8,0,8192,23.7427,17.52,227.93
uVEB32LFG,32,decProb,8,0,16384,21.7224,17.25,251.416
uVEB32LFG,32,decProb,8,0,32768,21.7896,15.88,244.452
